sku,barcode
184982,2600027065624
184982,184982
184975,7806179205726
184975,7805502908938
184975,184975
184974,7806179205689
184974,7805502908891
184974,184974
184973,7806179205702
184973,7805502908914
184973,184973
184972,7806179205665
184972,7805502908877
184972,184972
184971,7806179205788
184971,7805502908853
184971,184971
184970,7806179205849
184970,7805502908792
184970,184970
184969,7806179205900
184969,7805502908730
184969,184969
184915,8424902339426
184915,2600027065198
184915,184915
184914,8424902322701
184914,184914
184913,8424902322695
184913,184913
184912,8424902322688
184912,184912
184911,8424902322671
184911,184911
184910,8424902322664
184910,184910
184909,8424902322626
184909,184909
184908,8424902348367
184908,184908
184907,39961014443
184907,184907
184906,39961004970
184906,184906
184905,39961004963
184905,184905
184903,8424902342648
184903,184903
184902,8424902342631
184902,184902
184901,8424902348466
184901,184901
184900,8424902342662
184900,184900
184899,8424902342655
184899,184899
184898,8424902348473
184898,7804612720980
184898,184898
184897,8424902339433
184897,184897
184895,8424902348312
184895,184895
184894,8424902352388
184894,184894
184893,8424902348251
184893,184893
184892,8424902348121
184892,184892
184891,8424902339358
184891,184891
184890,8424902339334
184890,184890
184889,8424902339341
184889,184889
184888,8424902339327
184888,184888
184887,8424902348237
184887,7804612720973
184887,184887
184886,8424902348268
184886,184886
184885,8424902348145
184885,184885
184884,8424902339389
184884,184884
184883,8424902339396
184883,184883
184882,8424902348183
184882,184882
184881,8424902339372
184881,184881
184880,7804612720843
184880,184880
184879,7804612720850
184879,184879
184878,7804612720607
184878,184878
184877,7804612720591
184877,184877
184876,7804612720584
184876,184876
184875,7804612720577
184875,184875
184873,7804612720539
184873,184873
184872,7804612720935
184872,184872
184871,7804612720942
184871,184871
184867,7804612720782
184867,184867
184866,7804612720744
184866,184866
184830,2600027064894
184830,184830
184698,7804631250437
184698,732882821007
184698,184698
184697,8412308030993
184697,184697
184696,7804631250178
184696,184696
184695,7804631250338
184695,184695
184694,7804631250123
184694,184694
184693,184693
184692,7804631250161
184692,184692
184689,8412308049209
184689,184689
184688,7804631250475
184688,2600027063620
184688,184688
184687,7804631250307
184687,184687
184684,2600030209732
184684,184684
184683,2600030209756
184683,2600027063606
184683,184683
184682,2600027063590
184682,184682
184680,7804631250390
184680,2600027063576
184680,184680
184679,2600027063569
184679,184679
184677,7804631250000
184677,184677
184676,7804631250420
184676,732882800002
184676,184676
184675,2600030209800
184675,184675
184673,2600030209749
184673,184673
184672,7804631250185
184672,184672
184671,7804631250222
184671,184671
184670,8412308123442
184670,184670
184669,7804631250444
184669,2600027063552
184669,184669
184668,8412308675002
184668,184668
184666,8882215556631
184666,184666
184665,8882227412123
184665,184665
184664,7804631250468
184664,2600027063538
184664,184664
184659,2600027063514
184659,184659
184616,4054925511109
184616,2600027063064
184616,184616
184576,2600027062807
184576,184576
184562,2600027062678
184562,184562
184494,2600027061985
184494,184494
184490,7805502010563
184490,2600027061923
184490,184490
184434,2600027061640
184434,184434
184431,2600027061619
184431,184431
184417,2600027061572
184417,184417
184349,2600027061046
184349,184349
184319,2600027060636
184319,184319
184269,7807312280167
184269,2600027060155
184269,184269
184264,2600027060049
184264,184264
184144,2600027058916
184144,184144
184085,2600027058411
184085,184085
184084,2600027058404
184084,184084
184079,2600027058350
184079,184079
184078,2600027058343
184078,184078
184075,2600027058312
184075,184075
184066,2600027058305
184066,720206484458
184066,184066
183978,2600027057384
183978,183978
183744,2600027055410
183744,183744
183739,2600027055335
183739,183739
183724,2600027055786
183724,183724
183689,2600027054888
183689,183689
183593,2600027053898
183593,183593
183499,2600027053003
183499,183499
183494,7809592000695
183494,2600027052976
183494,183494
183449,2600027052709
183449,183449
183319,2600027048788
183319,183319
183318,2600027048771
183318,183318
183315,2600027048740
183315,183315
183266,7806179202114
183266,7805502003114
183266,2600027048382
183266,183266
183239,7807312280174
183239,2600027047941
183239,183239
183225,2600027047880
183225,183225
183169,2600027047361
183169,720206482546
183169,183169
183160,2600027047231
183160,183160
183151,2600027047200
183151,183151
183075,7897613330494
183075,183075
183073,7897613330470
183073,183073
183072,7899036390062
183072,183072
183071,7899036390055
183071,183071
183028,2600027046258
183028,183028
182956,7894023099959
182956,2600027045671
182956,182956
182932,2600027045435
182932,182932
182801,2600027044186
182801,182801
182762,2600027043752
182762,182762
182697,7809619916305
182697,2600030200913
182697,182697
182696,7809619916282
182696,2600030200920
182696,182696
182695,7809619916299
182695,2600030200937
182695,182695
182673,2600027043028
182673,182673
182665,2600027042946
182665,182665
182644,7809802004536
182644,2600027042670
182644,182644
182575,2600027042113
182575,182575
182475,2600027041093
182475,182475
182359,4054925223323
182359,182359
182358,4054925223316
182358,182358
182337,4054925223309
182337,182337
182336,4054925222999
182336,182336
182328,2600027039335
182328,182328
182306,2600027039069
182306,182306
182303,2600027039038
182303,182303
182300,2600027039007
182300,182300
182299,2600027038994
182299,182299
182298,2600027038987
182298,182298
182287,2600027038970
182287,182287
182192,2600027038055
182192,182192
182189,2600027038024
182189,182189
182132,2600027037454
182132,182132
182023,7809619916589
182023,2600027036624
182023,182023
181957,2600027036051
181957,181957
181909,2600027035900
181909,181909
181835,7805502009895
181835,7798078018555
181835,2600027035092
181835,181835
181812,2600027034842
181812,181812
181604,7807311648524
181604,181604
181597,7809812001686
181597,7809619915612
181597,2600027032978
181597,703158232377
181597,181597
181586,2600027032756
181586,181586
181585,2600027032749
181585,181585
181580,2600027032695
181580,181580
181480,2600027031865
181480,181480
181479,2600027031858
181479,181479
181442,2600027031490
181442,181442
181275,2600027030684
181275,720206483628
181275,181275
181241,8421152068120
181241,2600027029442
181241,181241
181164,7806179205009
181164,2600027028827
181164,181164
181163,7806179204989
181163,2600027028810
181163,181163
181162,7806179204996
181162,2600027028803
181162,181162
181112,7806179205016
181112,2600027028681
181112,181112
181080,2600027027981
181080,181080
181019,2600027027493
181019,181019
180998,2600027027288
180998,180998
180974,4054925393620
180974,180974
180932,2600027026793
180932,180932
180931,2600027026786
180931,180931
180618,7809619915698
180618,2600027024560
180618,180618
180546,2600027024058
180546,180546
180545,2600027024041
180545,180545
180540,2600027023990
180540,180540
180510,2600027023693
180510,180510
180448,2600027023099
180448,180448
180288,4054925393651
180288,180288
180239,8424902348459
180239,7804612720355
180239,180239
180238,8424902348442
180238,7804612720225
180238,180238
180237,8424902348329
180237,7804612720102
180237,180237
180236,8424902348336
180236,7804612720096
180236,2082003261662
180236,180236
180235,8424902348152
180235,180235
180234,8424902348107
180234,7804612720041
180234,180234
180233,8424902348343
180233,7804612720331
180233,180233
180232,8424902348350
180232,7804612720119
180232,180232
180231,39961001962
180231,180231
180230,39961001955
180230,180230
180229,39961001948
180229,180229
180228,39961001559
180228,180228
180227,39961001542
180227,180227
180226,8424902348411
180226,7804612720485
180226,180226
180225,8424902348404
180225,7804612720515
180225,180225
180224,8424902348398
180224,7804612720478
180224,180224
180223,8424902348381
180223,7804612720508
180223,180223
180222,8424902348374
180222,7804612720652
180222,7804612720461
180222,180222
180219,2600027021194
180219,180219
180191,2600027020913
180191,180191
180176,8424902348138
180176,7804612720188
180176,180176
180175,8424902348299
180175,7804612720140
180175,180175
180174,8424902348244
180174,7804612720676
180174,180174
180173,8424902348114
180173,7804612720034
180173,180173
180050,2600027019580
180050,180050
180005,2600027019191
180005,180005
179840,2600027017586
179840,179840
179829,2600027017470
179829,179829
179617,2600027015605
179617,179617
179603,2600027015346
179603,179603
179598,2600027015292
179598,179598
179597,2600027015285
179597,179597
179449,2600027013823
179449,179449
179319,2600027012550
179319,179319
179144,2600027011102
179144,179144
179126,2600027010938
179126,179126
179038,2600027010297
179038,179038
178962,2600027009833
178962,178962
178849,7806179905916
178849,2600027009048
178849,178849
178802,2600027008676
178802,178802
178708,2600027007983
178708,178708
178673,2600027007594
178673,178673
178666,4054925393637
178666,2600027007808
178666,178666
178577,2600027006801
178577,178577
178550,2600027006634
178550,178550
178541,2600027006498
178541,178541
178536,7805502009628
178536,178536
178535,7805502009611
178535,7805502009598
178535,178535
178351,2600027005422
178351,178351
178350,2600027005415
178350,178350
178223,2600027004470
178223,178223
178195,2600027004135
178195,178195
178194,2600027004128
178194,178194
178189,2600027004012
178189,178189
178180,2600027003909
178180,178180
178133,2600027003664
178133,178133
178099,7806395000396
178099,7806395000006
178099,178099
178087,2600027003046
178087,178087
178012,2600027002360
178012,178012
178011,2600027002353
178011,178011
178010,2600027002346
178010,178010
178008,2600027002322
178008,178008
178005,2600027002292
178005,178005
178003,2600027002278
178003,178003
178002,2600027002261
178002,178002
178001,2600027002254
178001,178001
178000,2600027002247
178000,178000
177999,2600027002230
177999,177999
177998,2600027002223
177998,177998
177997,2600027002216
177997,177997
177996,2600027002209
177996,177996
177900,2600027001707
177900,177900
177863,7806179901482
177863,7805502008942
177863,7798078018128
177863,2600027001837
177863,177863
177819,2600027001110
177819,177819
177818,2600027001103
177818,177818
177817,2600027001097
177817,177817
177815,2600027001073
177815,177815
177812,2600027001042
177812,177812
177809,2600027001011
177809,177809
177808,2600027001004
177808,177808
177806,2600027000984
177806,177806
177805,7806179413824
177805,2600027000977
177805,177805
177804,7806179412698
177804,2600027000960
177804,177804
177803,7809802008220
177803,7806179412650
177803,2600027000953
177803,177803
177802,2600027000946
177802,177802
177801,2600027000939
177801,177801
177800,7809802094599
177800,7809802008992
177800,2600027000922
177800,177800
177799,7809802008985
177799,7805502609026
177799,2600027000915
177799,177799
177798,7809802094575
177798,7809802008978
177798,7806179450447
177798,7806179412810
177798,2600027000908
177798,177798
177797,7809802094568
177797,7809802008961
177797,7806179450430
177797,7806179412803
177797,7805502160633
177797,7805502010846
177797,2600027000892
177797,177797
177796,7809802094551
177796,7809802008954
177796,7806179450423
177796,7806179412407
177796,7805502605028
177796,2600027000885
177796,177796
177795,7809802094537
177795,7809802008947
177795,7806179450416
177795,7805502604052
177795,2600027000878
177795,177795
177794,7809802094520
177794,7809802008930
177794,7806179450409
177794,7806179412377
177794,7805502603246
177794,2600027000861
177794,177794
177793,7809802094513
177793,7809802009012
177793,7806179450607
177793,7805502602515
177793,2600027000854
177793,177793
177792,7809802094506
177792,7809802009005
177792,7806179450805
177792,7806179412346
177792,7805502602010
177792,2600027000847
177792,177792
177790,2600027000823
177790,177790
177789,2600027000816
177789,177789
177787,7809802008923
177787,7809802008282
177787,2600027000793
177787,177787
177786,2600027000786
177786,177786
177785,7809802008916
177785,2600027000779
177785,177785
177784,7809802008909
177784,7809802008268
177784,7806179450058
177784,7806179412759
177784,7805502611074
177784,2600027000762
177784,177784
177783,7809802094582
177783,7809802008893
177783,2600027000755
177783,177783
177782,7809802008886
177782,7809802008244
177782,7806179450034
177782,7806179412735
177782,2600027000748
177782,177782
177781,7809802008237
177781,7805502606315
177781,2600027000731
177781,177781
177780,7809802008862
177780,7809802008213
177780,2600027000724
177780,177780
177779,7809802008855
177779,2600027000717
177779,177779
177778,2600027000700
177778,177778
177746,7807010505067
177746,2600027000601
177746,177746
177579,2600026999753
177579,177579
177578,2600026999746
177578,177578
177522,2600026999357
177522,177522
177521,2600026999340
177521,177521
177344,2600026997810
177344,177344
177236,7809619915636
177236,2600026997032
177236,177236
176955,2600026994208
176955,176955
176948,2600026994130
176948,176948
176947,2600026994123
176947,176947
176946,2600026994116
176946,176946
176945,2600026994109
176945,176945
176944,2600026994093
176944,176944
176943,2600026994086
176943,176943
176942,2600026994079
176942,176942
176902,2600026993935
176902,176902
176887,2600026993874
176887,176887
176770,7805502009444
176770,2600026993393
176770,176770
176769,2600026993355
176769,176769
176734,2600026993225
176734,176734
176687,2600026992839
176687,176687
176685,2600026992815
176685,176685
176683,2600026992792
176683,176683
176634,2600026992303
176634,176634
176630,2600026992266
176630,176630
176589,7807010431397
176589,176589
176588,7807010152865
176588,176588
176577,7807010152858
176577,176577
176574,7807010152827
176574,176574
176566,2600026991726
176566,176566
176548,2600026991542
176548,176548
176482,7806179205184
176482,2600026991337
176482,176482
176462,2600026991115
176462,176462
176207,2600026988870
176207,176207
176206,2600026988863
176206,176206
176133,2600026988207
176133,176133
176000,2600026987026
176000,176000
175999,7807311556829
175999,2600026986944
175999,175999
175937,2600026986777
175937,175937
175893,2600026986487
175893,175893
175786,2600026984599
175786,175786
175781,2600026984520
175781,175781
175757,2600026984483
175757,175757
175699,2600026984025
175699,175699
175698,7809619912659
175698,2600026984018
175698,175698
175651,2600026983608
175651,175651
175649,2600026983585
175649,175649
175648,2600026983578
175648,175648
175569,6942501702325
175569,2600026983011
175569,175569
175568,2600026982960
175568,175568
175551,7809592000589
175551,7703670112549
175551,2600026982892
175551,175551
175550,7809592000558
175550,7703670112525
175550,2600026982885
175550,175550
175528,2600026982526
175528,175528
175463,2600026982069
175463,175463
175458,2600026982014
175458,175458
175393,2600026981451
175393,175393
175324,7897613344804
175324,175324
175323,2600026981116
175323,175323
175248,2600026980386
175248,175248
175206,8421152069424
175206,175206
175205,8421152069417
175205,175205
175173,2600026979564
175173,175173
175155,2600026979212
175155,175155
175140,2600026979083
175140,175140
175130,2600026978987
175130,175130
175073,2600026978390
175073,175073
175042,2600026978086
175042,720206482539
175042,175042
174952,2600026977249
174952,174952
174951,2600026977232
174951,174951
174950,2600026977225
174950,174950
174890,2600030012226
174890,2600026976792
174890,174890
174793,2600026976044
174793,174793
174599,2600026974187
174599,174599
174596,2600026974149
174596,174596
174423,2600026972503
174423,174423
174360,2600026971889
174360,174360
174268,2600026971032
174268,174268
174267,2600026971025
174267,174267
174241,2600026970752
174241,174241
174228,2600026970622
174228,174228
174177,2600026970172
174177,174177
174176,2600026970165
174176,174176
174172,2600026970127
174172,174172
174171,2600026970110
174171,174171
174170,2600026970103
174170,174170
174168,2600026970080
174168,174168
174165,2600026970059
174165,174165
174164,2600026970042
174164,174164
173574,2600026965239
173574,173574
173547,2600026964966
173547,173547
173415,2600026963556
173415,173415
173283,7809812055351
173283,7809619919986
173283,173283
173161,2600026961200
173161,173161
173157,2600026961156
173157,173157
173156,2600026961149
173156,173156
172988,2600026959955
172988,172988
172911,2600026959375
172911,172911
172910,2600026959368
172910,172910
172868,2600026959078
172868,172868
172858,2600026958972
172858,172858
172857,2600026958965
172857,172857
172820,2600026958576
172820,172820
172702,2600026957982
172702,172702
172673,2600026957654
172673,172673
172610,2600026956817
172610,172610
172525,2600026956145
172525,172525
172524,2600026956138
172524,172524
172523,2600026956121
172523,172523
172517,2600026956053
172517,172517
172370,2600026954615
172370,172370
172369,2600026954608
172369,172369
172276,2600026953816
172276,172276
172224,7806179206785
172224,2600026953335
172224,172224
172223,2600026953328
172223,172223
172161,2600026952697
172161,172161
172064,2600026951492
172064,172064
171930,2600026950235
171930,171930
171796,7805502003527
171796,2600026949000
171796,171796
171794,2600026948980
171794,171794
171790,7897613345009
171790,171790
171493,2600026947723
171493,171493
171491,2600026947709
171491,171491
171423,7805502010549
171423,2600026947143
171423,171423
171422,7805502010556
171422,2600026947136
171422,171422
171280,2600026945736
171280,171280
171248,2600026945453
171248,171248
171221,2600026945149
171221,171221
171165,2600026944975
171165,171165
171112,2600026945392
171112,171112
171072,2600026944227
171072,171072
171069,7807311728103
171069,2600026944180
171069,171069
170969,7894693002969
170969,170969
170923,2600026943107
170923,170923
170909,2600026942957
170909,170909
170797,2600026942056
170797,170797
170766,2600026941752
170766,170766
170490,2600026939827
170490,170490
170247,2600026937809
170247,720206482553
170247,170247
170222,2600026937649
170222,170222
170159,7391398200022
170159,170159
170141,2600026937014
170141,170141
170140,2600026937007
170140,170140
170081,2600026936437
170081,170081
170036,7804612720775
170036,2600026936239
170036,170036
169968,2600026935553
169968,169968
169955,2600026935522
169955,169955
169932,2600026935348
169932,169932
169925,2600026935287
169925,169925
169766,7806179202152
169766,7805502003305
169766,2600026934426
169766,169766
169727,7809619916275
169727,2600026934020
169727,169727
169725,2600026934006
169725,169725
169699,2600026933818
169699,169699
169698,2600026933801
169698,169698
169697,2600026933795
169697,169697
169696,2600026933788
169696,169696
169695,2600026933771
169695,169695
169694,2600026933764
169694,169694
169693,2600026933757
169693,169693
169692,2600026933740
169692,169692
169579,2600026932453
169579,169579
169548,7807356085414
169548,169548
169408,7419310027790
169408,169408
169406,7419310085806
169406,169406
169405,7419310055892
169405,169405
169404,7419310093962
169404,6905180325308
169404,169404
169403,8011982377006
169403,169403
169402,8011982563003
169402,169402
169401,8011982564000
169401,169401
169008,2600026929651
169008,169008
169007,8424902348305
169007,7804612720201
169007,2600026929699
169007,169007
168947,7807312214773
168947,168947
168759,4051516294939
168759,168759
168758,4051516294946
168758,168758
168737,4051516294915
168737,168737
168736,4051516294922
168736,168736
168720,2600026927138
168720,168720
168719,2600026927121
168719,168719
168619,2600026926476
168619,168619
168607,2600026926322
168607,168607
168502,2600026925585
168502,720206483963
168502,168502
168413,2600026924748
168413,168413
168411,2600026924724
168411,168411
168407,2600026924687
168407,168407
168399,720206493603
168399,720206478921
168399,168399
168398,720206482706
168398,168398
168397,720206482690
168397,168397
168395,720206482713
168395,168395
168348,2600026924243
168348,168348
168329,6942501702400
168329,168329
168309,6942501702363
168309,168309
168297,2600026923871
168297,168297
168288,7807311727946
168288,7807311569683
168288,168288
168247,7807311727960
168247,7807311569706
168247,168247
168246,7807311727915
168246,7807311569676
168246,168246
168068,2600026922416
168068,168068
168065,2600026922522
168065,168065
167981,2600026921570
167981,167981
167980,2600026921563
167980,167980
167971,2600026921471
167971,167971
167889,7806179623896
167889,167889
167870,2600026920481
167870,167870
167688,2600026919607
167688,167688
167528,2600026918723
167528,167528
167527,2600026918716
167527,167527
167493,2600026918839
167493,167493
167345,2600026916989
167345,167345
167189,2600026915869
167189,167189
167187,2600026915845
167187,167187
167117,2600026915180
167117,167117
167116,2600026915173
167116,167116
167074,7809812055290
167074,2600026914732
167074,167074
167016,2600026914671
167016,167016
166875,2600026912912
166875,166875
166873,2600026912806
166873,166873
166844,2600026912530
166844,166844
166788,2600026912110
166788,166788
166787,7806179202060
166787,7805502003381
166787,2600026912103
166787,166787
166786,7806179201872
166786,7805502003190
166786,2600026912097
166786,166786
166785,7806179201940
166785,7805502003503
166785,2600026912080
166785,166785
166784,7806179201933
166784,7805502003480
166784,2600026912073
166784,166784
166745,720206482461
166745,166745
166395,2600026909691
166395,166395
166391,2600026909653
166391,166391
166354,2600026909554
166354,166354
166171,6942501702424
166171,6942501702318
166171,166171
166170,6942501702431
166170,4051516687069
166170,166170
166083,2600026907222
166083,166083
166082,7806179518048
166082,2600026907215
166082,166082
166081,7806179518031
166081,2600026907208
166081,166081
166080,2600026907192
166080,166080
166068,2600026907062
166068,166068
166066,2600026907048
166066,166066
166027,2600026906720
166027,166027
166026,2600026906713
166026,166026
166025,2600026906706
166025,166025
166024,2600026906690
166024,166024
166023,2600026906683
166023,166023
166018,2600026906638
166018,166018
165917,7805502008119
165917,7790312017164
165917,165917
165916,7805502008102
165916,7790312017157
165916,165916
165915,7805502008096
165915,7790312017140
165915,165915
165635,2600026903453
165635,165635
165610,7897613342831
165610,7809802000545
165610,165610
165609,7809802094063
165609,165609
165608,7809802094704
165608,165608
165607,7897613321423
165607,7809802002686
165607,7806179608541
165607,165607
165588,7806179201896
165588,7805502003220
165588,2600026903101
165588,165588
165574,2600026903279
165574,165574
165034,2600026900353
165034,165034
164958,2600026899565
164958,164958
164954,2600026899602
164954,164954
164508,2600026896076
164508,164508
164320,2600026894102
164320,164320
164315,2600026894058
164315,164315
164313,2600026894034
164313,164313
164312,2600026894027
164312,164312
164311,2600026894010
164311,164311
164309,2600026893990
164309,164309
164308,2600026893983
164308,164308
163974,2600026891804
163974,163974
163957,2600026891736
163957,163957
163900,2600026891194
163900,163900
163886,2600026891125
163886,163886
163885,2600026891118
163885,163885
163884,2600026891101
163884,163884
163725,2600026889511
163725,163725
163723,2600026889498
163723,163723
163722,2600026889481
163722,163722
163720,2600026889467
163720,163720
163659,2600026889009
163659,163659
163653,7806179201865
163653,7805502003176
163653,2600026888958
163653,163653
163652,7806179202107
163652,7805502003091
163652,2600026888941
163652,163652
163542,2600026887890
163542,163542
163540,2600026887876
163540,163540
163537,2600026887814
163537,163537
163536,2600026887807
163536,163536
163524,2600026887821
163524,163524
163490,7809619912550
163490,2600026887319
163490,163490
163352,2600026886756
163352,163352
163351,2600026886749
163351,163351
163182,2600026884882
163182,163182
163148,2600026884509
163148,163148
163145,2600026884479
163145,163145
163144,2600026884462
163144,163144
163107,2600026884264
163107,163107
163101,2600026884202
163101,163101
162792,2600026883144
162792,162792
162791,2600026883137
162791,162791
162771,2600026882949
162771,162771
162767,2600026882901
162767,162767
162683,2600026882383
162683,162683
162624,4010009993957
162624,2600026881874
162624,162624
162610,2600026881669
162610,162610
162607,2600026881638
162607,162607
162562,2600026880853
162562,162562
162560,2600026880808
162560,162560
162559,2600026880792
162559,162559
162552,2600026881485
162552,162552
162534,7805502511084
162534,2600026880600
162534,162534
162527,2600026880532
162527,162527
162525,2600026880518
162525,162525
162524,2600026880501
162524,162524
162523,2600026880495
162523,162523
162522,2600026880488
162522,162522
162439,2600026879789
162439,162439
162400,2600026879550
162400,162400
162288,2600026878393
162288,162288
162283,2600026878348
162283,162283
162280,2600026878300
162280,162280
162279,2600026878294
162279,162279
162215,2600026878256
162215,162215
161999,2600026875927
161999,161999
161998,7809802007452
161998,2600026875910
161998,161998
161994,2600026875873
161994,161994
161561,2600026872513
161561,161561
161471,2600026871080
161471,161471
161454,2600026870984
161454,161454
161398,2600026870595
161398,161398
161382,7807010151226
161382,7807010013173
161382,7804634710181
161382,7804634710099
161382,6903290306590
161382,703158231998
161382,161382
161381,2600026870854
161381,161381
161196,2600026868950
161196,161196
161015,7809812054828
161015,161015
161009,8015994216803
161009,7809812054071
161009,161009
160904,2600026867304
160904,160904
160903,2600026867298
160903,160903
160714,2600026865539
160714,160714
160713,2600026865522
160713,160713
160669,7804612720324
160669,160669
160668,7804612720300
160668,160668
160667,2600026865225
160667,39961071132
160667,160667
160666,2600026865218
160666,39961071125
160666,160666
160665,8424902348435
160665,7804612720348
160665,160665
160664,8424902348220
160664,7804612720669
160664,160664
160663,8424902348206
160663,7804612720195
160663,160663
160662,8424902348190
160662,7804612720133
160662,160662
160661,7804612720638
160661,160661
160660,7804612721079
160660,160660
160654,2600026865164
160654,160654
160653,7806179514507
160653,2600026865157
160653,160653
160652,2600026865140
160652,160652
160650,2600026865126
160650,160650
160649,2600026865119
160649,160649
160648,2600026865102
160648,160648
160638,2600026865027
160638,160638
160637,2600026865010
160637,160637
160598,2600026864624
160598,160598
160575,2600026864372
160575,160575
160519,2600026863801
160519,160519
160518,2600026863795
160518,160518
160517,7806179513821
160517,2600026863788
160517,160517
160466,2600026863382
160466,160466
160437,7790312016877
160437,160437
160412,7897613349748
160412,160412
160408,7899052555384
160408,160408
160407,7897613350515
160407,160407
160406,7899052555209
160406,160406
160405,7897613349830
160405,160405
160402,7897613349809
160402,160402
160401,7897613349779
160401,160401
160281,7897613344835
160281,7809802007247
160281,160281
160280,7897613344811
160280,7809802007230
160280,160280
160277,7897613325049
160277,7809802000484
160277,160277
160267,2600026862057
160267,160267
160227,2600026861838
160227,160227
160161,2600026861135
160161,160161
160119,2600026861050
160119,160119
159259,2600026854311
159259,159259
159258,2600026854304
159258,159258
159254,2600026854267
159254,159254
159253,2600026854250
159253,159253
159252,2600026854243
159252,159252
159251,2600026854236
159251,159251
159227,2600026854113
159227,159227
159204,2600026853826
159204,159204
159203,2600026853819
159203,159203
159202,2600026853802
159202,159202
159201,2600026853796
159201,159201
159200,2600026853789
159200,159200
159171,2600026853598
159171,159171
159122,2600026853185
159122,159122
159121,2600026853178
159121,159121
158993,2600027055816
158993,158993
158946,7897613344910
158946,2600026851600
158946,158946
158942,2600026851563
158942,158942
158941,2600026851556
158941,158941
158940,2600026851549
158940,158940
158939,2600026851532
158939,158939
158938,2600026851525
158938,158938
158937,2600026851518
158937,158937
158936,2600026851501
158936,158936
158935,2600026851495
158935,158935
158927,7809812005301
158927,2600026851426
158927,158927
158926,7809812005295
158926,2600026851419
158926,158926
158925,7809812005288
158925,2600026851402
158925,158925
158923,8428381609155
158923,8023298011567
158923,7809812005615
158923,2600026851389
158923,158923
158922,8428381609148
158922,8023298011543
158922,7809812005608
158922,2600026851372
158922,158922
158921,8428381609131
158921,7809812005066
158921,2600026851365
158921,158921
158920,8428381609124
158920,8023298011536
158920,7809812146417
158920,2600026851358
158920,158920
158919,8428381609117
158919,7809812146318
158919,2600026851341
158919,158919
158918,8428381609100
158918,8023298011505
158918,7809812002201
158918,2600026851334
158918,158918
158769,7809619912390
158769,2600026850917
158769,158769
158752,7806179202145
158752,7805502003336
158752,158752
158751,7805502003510
158751,158751
158750,7806179201841
158750,7805502003213
158750,158750
158749,7806179201889
158749,7805502003183
158749,158749
158730,7805502003589
158730,158730
158633,2600026849522
158633,46878530263
158633,158633
158632,7807992126496
158632,2600026849515
158632,46878530256
158632,158632
158572,17806395000485
158572,7806395000488
158572,158572
158554,17806395838811
158554,7806395838814
158554,158554
158553,17806395838828
158553,7806395838821
158553,158553
158472,2600026848952
158472,158472
158460,2600026848853
158460,720206479614
158460,158460
158376,2600026848822
158376,158376
158375,2600026848815
158375,158375
158374,2600026848808
158374,158374
158373,2600026848792
158373,158373
158242,2600026848204
158242,158242
158076,2600026846224
158076,158076
158064,2600026846101
158064,158064
158063,2600026846095
158063,158063
157955,2600026845012
157955,157955
157895,2600026844411
157895,157895
157865,2600026844114
157865,157865
157661,2600026842073
157661,157661
157659,2600026842059
157659,157659
157640,2600026841861
157640,157640
157635,2600026841816
157635,157635
157630,2600026841762
157630,157630
157594,2600026841403
157594,157594
157587,2600026841335
157587,157587
157543,2600026840895
157543,157543
157507,2600026840536
157507,157507
157504,7806179201957
157504,7805502003497
157504,2600026840505
157504,157504
157486,7897613373767
157486,2600026840321
157486,157486
157461,2600026840079
157461,157461
157458,2600026840048
157458,157458
157440,2600026839868
157440,157440
157434,2600026839806
157434,157434
157414,2600026839608
157414,157414
157408,7897613350119
157408,2600026839547
157408,157408
157400,2600026839462
157400,157400
157394,2600026839400
157394,157394
157390,2600026839363
157390,157390
157369,2600026839158
157369,157369
157366,2600026839127
157366,157366
157361,2600026839073
157361,157361
157349,7897613324981
157349,2600026838953
157349,157349
157337,2600026838830
157337,157337
157304,2600026838502
157304,157304
157302,2600026838489
157302,157302
157298,2600026838441
157298,157298
157286,2600026838328
157286,157286
157284,2600026838304
157284,157284
157282,2600026838281
157282,157282
157277,2600026838236
157277,157277
157263,2600026838090
157263,157263
157258,2600026838045
157258,157258
157251,2600026837970
157251,157251
157229,2600026837758
157229,157229
157227,2600026837734
157227,157227
157201,2600026837475
157201,157201
157198,2600026837444
157198,157198
157177,2600026837239
157177,157177
157164,2600026837109
157164,157164
157158,2600026837048
157158,157158
157152,2600026836980
157152,157152
157131,2600026836775
157131,157131
157035,2600026835815
157035,157035
156979,2600026835259
156979,156979
156955,2600026835013
156955,156955
156868,2600026834146
156868,156868
156823,2600026833699
156823,156823
156813,2600026833590
156813,156813
156779,2600026833255
156779,156779
156751,2600026832975
156751,156751
156743,2600026832890
156743,156743
156722,2600026832685
156722,156722
156709,2600026832555
156709,156709
156580,2600026831268
156580,156580
156564,2600026831107
156564,156564
156449,2600026829951
156449,156449
156245,2600026827919
156245,156245
156187,2600026827339
156187,156187
156165,2600026827117
156165,156165
155896,2600026824437
155896,155896
155649,2600026821962
155649,155649
155626,2600026821795
155626,155626
155624,2600026821771
155624,155624
155620,2600026821733
155620,155620
155613,7805502506349
155613,155613
155566,2600026821221
155566,155566
155565,2600026821214
155565,155565
155490,7805502006962
155490,2600026820521
155490,155490
155437,2600026820187
155437,155437
155436,2600026820170
155436,155436
155330,7800115008785
155330,2600026819181
155330,155330
155290,2600026818788
155290,155290
155182,2600026817651
155182,155182
154889,7807312245081
154889,7330193038867
