sku,current_stock,free_stock_value,blocked_stock,blocked_stock_value
40377,0.0,0.0,0.0,0.0
40385001,0.0,0.0,0.0,0.0
40385002,0.0,0.0,0.0,0.0
40406,0.0,0.0,0.0,0.0
40408,0.0,0.0,0.0,0.0
40433,0.0,0.0,0.0,0.0
40444,0.0,0.0,0.0,0.0
40449,0.0,0.0,0.0,0.0
40450,0.0,0.0,0.0,0.0
40451,0.0,0.0,0.0,0.0
40452,0.0,0.0,0.0,0.0
40454,0.0,0.0,0.0,0.0
40467001,0.0,0.0,0.0,0.0
40467002,0.0,0.0,0.0,0.0
40467003,0.0,0.0,0.0,0.0
40467004,0.0,0.0,0.0,0.0
40467005,0.0,0.0,0.0,0.0
40467006,0.0,0.0,0.0,0.0
40467007,0.0,0.0,0.0,0.0
40468001,0.0,0.0,0.0,0.0
40468002,0.0,0.0,0.0,0.0
40468003,0.0,0.0,0.0,0.0
40475001,0.0,0.0,0.0,0.0
40475002,0.0,0.0,0.0,0.0
40480,0.0,0.0,0.0,0.0
40485001,0.0,0.0,0.0,0.0
40485002,0.0,0.0,0.0,0.0
40485003,0.0,0.0,0.0,0.0
40485004,0.0,0.0,0.0,0.0
40485005,0.0,0.0,0.0,0.0
40485006,0.0,0.0,0.0,0.0
40497,0.0,0.0,0.0,0.0
40507,0.0,0.0,0.0,0.0
40509,0.0,0.0,0.0,0.0
40534,0.0,0.0,0.0,0.0
40538,0.0,0.0,0.0,0.0
40544,0.0,0.0,0.0,0.0
40548,6.0,33849.0,0.0,0.0
40561,25.0,234755.0,0.0,0.0
40620,0.0,0.0,0.0,0.0
40641,0.0,0.0,0.0,0.0
40655001,0.0,0.0,0.0,0.0
40655002,0.0,0.0,0.0,0.0
40655003,0.0,0.0,0.0,0.0
40658,0.0,0.0,0.0,0.0
40659001,0.0,0.0,0.0,0.0
40659002,0.0,0.0,0.0,0.0
40659003,0.0,0.0,0.0,0.0
40661,5.0,31617.0,0.0,0.0
40662,3.0,21088.0,0.0,0.0
40663,1.0,6309.0,0.0,0.0
40664,5.0,34871.0,0.0,0.0
40667,11.0,78688.0,0.0,0.0
40668,6.0,54310.0,0.0,0.0
40689,0.0,0.0,0.0,0.0
40690,0.0,0.0,0.0,0.0
40692,0.0,0.0,0.0,0.0
40705,0.0,0.0,0.0,0.0
40719,0.0,0.0,0.0,0.0
40731,0.0,0.0,0.0,0.0
40743,0.0,0.0,0.0,0.0
40744,0.0,0.0,0.0,0.0
40763,0.0,0.0,0.0,0.0
40764,0.0,0.0,0.0,0.0
40779,0.0,0.0,0.0,0.0
40787,0.0,0.0,0.0,0.0
40803,0.0,0.0,0.0,0.0
40841,0.0,0.0,0.0,0.0
40842,0.0,0.0,0.0,0.0
40844,24.0,99990.0,0.0,0.0
40870,0.0,0.0,0.0,0.0
40871,0.0,0.0,0.0,0.0
40872,0.0,0.0,0.0,0.0
40887,0.0,0.0,0.0,0.0
40919,0.0,0.0,0.0,0.0
40923,0.0,0.0,0.0,0.0
40930,0.0,0.0,0.0,0.0
40931,0.0,0.0,0.0,0.0
40933,0.0,0.0,0.0,0.0
41010,0.0,0.0,0.0,0.0
41015,11.0,57801.0,0.0,0.0
41019,0.0,0.0,0.0,0.0
41020,0.0,0.0,0.0,0.0
41044,0.0,0.0,0.0,0.0
41073,0.0,0.0,0.0,0.0
41075,0.0,0.0,0.0,0.0
41096,0.0,0.0,0.0,0.0
41097,0.0,0.0,0.0,0.0
41116,0.0,0.0,0.0,0.0
41131,0.0,0.0,0.0,0.0
41134,2.0,6084.0,0.0,0.0
41147,0.0,0.0,0.0,0.0
41152,0.0,0.0,0.0,0.0
41172,0.0,0.0,0.0,0.0
41186,0.0,0.0,0.0,0.0
41187001,0.0,0.0,0.0,0.0
41187002,0.0,0.0,0.0,0.0
41187003,0.0,0.0,0.0,0.0
41187004,0.0,0.0,0.0,0.0
41187005,0.0,0.0,0.0,0.0
41187006,0.0,0.0,0.0,0.0
41187007,0.0,0.0,0.0,0.0
41187008,0.0,0.0,0.0,0.0
41187009,0.0,0.0,0.0,0.0
41232,0.0,0.0,0.0,0.0
41233,0.0,0.0,0.0,0.0
41235,0.0,0.0,0.0,0.0
41236,9.0,552788.0,0.0,0.0
41238,0.0,0.0,0.0,0.0
41283,0.0,0.0,0.0,0.0
41294,0.0,0.0,0.0,0.0
41310,0.0,0.0,0.0,0.0
41323,0.0,0.0,0.0,0.0
41324,0.0,0.0,0.0,0.0
41326,0.0,0.0,0.0,0.0
41343,0.0,0.0,0.0,0.0
41344,0.0,0.0,0.0,0.0
41345,0.0,0.0,0.0,0.0
41347,0.0,0.0,0.0,0.0
41348,0.0,0.0,0.0,0.0
41350,0.0,0.0,0.0,0.0
41352,0.0,0.0,0.0,0.0
41443,0.0,0.0,0.0,0.0
41451,0.0,0.0,0.0,0.0
41453,0.0,0.0,0.0,0.0
41457,0.0,0.0,0.0,0.0
41516,6.0,92242.0,0.0,0.0
41532,0.0,0.0,0.0,0.0
41547,0.0,0.0,0.0,0.0
41562,0.0,0.0,0.0,0.0
41563,0.0,0.0,0.0,0.0
41566,0.0,0.0,0.0,0.0
41567,0.0,0.0,0.0,0.0
41569,2.0,184616.0,0.0,0.0
41573,2.0,173645.0,0.0,0.0
41612,0.0,0.0,0.0,0.0
41614,0.0,0.0,0.0,0.0
41630,0.0,0.0,0.0,0.0
41635,0.0,0.0,0.0,0.0
41637,0.0,0.0,0.0,0.0
41641,0.0,0.0,0.0,0.0
41642,0.0,0.0,0.0,0.0
41683,0.0,0.0,0.0,0.0
41688,0.0,0.0,0.0,0.0
41693,0.0,0.0,0.0,0.0
41703,0.0,0.0,0.0,0.0
41705,0.0,0.0,0.0,0.0
41708,0.0,0.0,0.0,0.0
41716,0.0,0.0,0.0,0.0
41717,0.0,0.0,0.0,0.0
41724,0.0,0.0,0.0,0.0
41759,0.0,0.0,0.0,0.0
41770,0.0,0.0,0.0,0.0
41771,0.0,0.0,0.0,0.0
41777,0.0,0.0,0.0,0.0
41790,0.0,0.0,0.0,0.0
41792,0.0,0.0,0.0,0.0
41804,0.0,0.0,0.0,0.0
41810,0.0,0.0,0.0,0.0
41818,0.0,0.0,0.0,0.0
41825,0.0,0.0,0.0,0.0
41826,0.0,0.0,0.0,0.0
41827,0.0,0.0,0.0,0.0
41828,0.0,0.0,0.0,0.0
41833,0.0,0.0,0.0,0.0
41839,0.0,0.0,0.0,0.0
41840,0.0,0.0,0.0,0.0
41841,2152.0,2224105.0,0.0,0.0
41842,418.0,682492.0,0.0,0.0
41844,0.0,0.0,0.0,0.0
41847,0.0,0.0,0.0,0.0
41852,0.0,0.0,0.0,0.0
41853,19.0,69842.0,0.0,0.0
41858,0.0,0.0,0.0,0.0
41866,0.0,0.0,0.0,0.0
41869,0.0,0.0,0.0,0.0
41875,0.0,0.0,0.0,0.0
41879,0.0,0.0,0.0,0.0
41880,0.0,0.0,0.0,0.0
41890,0.0,0.0,0.0,0.0
41892,0.0,0.0,0.0,0.0
41895,0.0,0.0,0.0,0.0
41896,0.0,0.0,0.0,0.0
41901,18.0,47415.0,0.0,0.0
41942,0.0,0.0,0.0,0.0
41943,0.0,0.0,0.0,0.0
41959,0.0,0.0,0.0,0.0
41964,0.0,0.0,0.0,0.0
41979001,0.0,0.0,0.0,0.0
41979002,0.0,0.0,0.0,0.0
41992,0.0,0.0,0.0,0.0
42002,0.0,0.0,0.0,0.0
42036,0.0,0.0,0.0,0.0
42048,0.0,0.0,0.0,0.0
42061,0.0,0.0,0.0,0.0
42103,0.0,0.0,0.0,0.0
42104,0.0,0.0,0.0,0.0
42107,0.0,0.0,0.0,0.0
42130,14.0,40439.0,0.0,0.0
42131,59.0,89262.0,0.0,0.0
42178,0.0,0.0,0.0,0.0
42194,0.0,0.0,0.0,0.0
42210,0.0,0.0,0.0,0.0
42222,0.0,0.0,0.0,0.0
42238,16.0,241154.0,0.0,0.0
42256,0.0,0.0,0.0,0.0
42280,0.0,0.0,0.0,0.0
42282,0.0,0.0,0.0,0.0
42289,156.0,379385.0,0.0,0.0
42354,22.0,144422.0,0.0,0.0
42356,0.0,0.0,0.0,0.0
42362,0.0,0.0,0.0,0.0
42371,0.0,0.0,0.0,0.0
42372,0.0,0.0,0.0,0.0
42373,0.0,0.0,0.0,0.0
42374,0.0,0.0,0.0,0.0
42383,0.0,0.0,0.0,0.0
42391,0.0,0.0,0.0,0.0
42403,0.0,0.0,0.0,0.0
42405,10.0,84576.0,0.0,0.0
42406,0.0,0.0,0.0,0.0
42407,4.0,24714.0,0.0,0.0
42408,0.0,0.0,0.0,0.0
42424,0.0,0.0,0.0,0.0
42425,0.0,0.0,0.0,0.0
42427,0.0,0.0,0.0,0.0
42437,0.0,0.0,0.0,0.0
42438,0.0,0.0,0.0,0.0
42442,0.0,0.0,0.0,0.0
42451,113.0,376957.0,0.0,0.0
42452,0.0,0.0,0.0,0.0
42454,260.0,877760.0,0.0,0.0
42458,0.0,0.0,0.0,0.0
42459,0.0,0.0,0.0,0.0
42461,0.0,0.0,0.0,0.0
42481,0.0,0.0,0.0,0.0
42482,0.0,0.0,0.0,0.0
42513,0.0,0.0,0.0,0.0
42569,0.0,0.0,0.0,0.0
42597,0.0,0.0,0.0,0.0
42598,0.0,0.0,0.0,0.0
42600,0.0,0.0,0.0,0.0
42603,0.0,0.0,0.0,0.0
42604,0.0,0.0,0.0,0.0
42605,0.0,0.0,0.0,0.0
42606,0.0,0.0,0.0,0.0
42607,41.0,72665.0,0.0,0.0
42615,0.0,0.0,0.0,0.0
42616,0.0,0.0,0.0,0.0
42625,0.0,0.0,0.0,0.0
42638,0.0,0.0,0.0,0.0
42644,0.0,0.0,0.0,0.0
42682,0.0,0.0,0.0,0.0
42684,0.0,0.0,0.0,0.0
42685,0.0,0.0,0.0,0.0
42686,0.0,0.0,0.0,0.0
42714,0.0,0.0,0.0,0.0
42723,0.0,0.0,0.0,0.0
42725,0.0,0.0,0.0,0.0
42732,0.0,0.0,0.0,0.0
42758,0.0,0.0,0.0,0.0
42767,0.0,0.0,0.0,0.0
42842,0.0,0.0,0.0,0.0
42843,0.0,0.0,0.0,0.0
42860,6.0,109844.0,0.0,0.0
42861,11.0,210490.0,0.0,0.0
42862,34.0,675861.0,0.0,0.0
42863,0.0,0.0,0.0,0.0
42864,15.0,324584.0,0.0,0.0
42891,0.0,0.0,0.0,0.0
42893,0.0,0.0,0.0,0.0
42913,0.0,0.0,0.0,0.0
42916,0.0,0.0,0.0,0.0
42917,0.0,0.0,0.0,0.0
42930,0.0,0.0,0.0,0.0
42933,0.0,0.0,0.0,0.0
42954,0.0,0.0,0.0,0.0
42968,0.0,0.0,0.0,0.0
42992,0.0,0.0,0.0,0.0
42999,0.0,0.0,0.0,0.0
43051,0.0,0.0,0.0,0.0
43067,0.0,0.0,0.0,0.0
43069,0.0,0.0,0.0,0.0
43070,0.0,0.0,0.0,0.0
43076,4.0,39209.0,0.0,0.0
43077,10.0,117024.0,0.0,0.0
43078,0.0,0.0,0.0,0.0
43089,0.0,0.0,0.0,0.0
43090,0.0,0.0,0.0,0.0
43095,0.0,0.0,0.0,0.0
43096,0.0,0.0,0.0,0.0
43100,0.0,0.0,0.0,0.0
43102,43.0,187852.0,0.0,0.0
43103,269.0,1914188.0,0.0,0.0
43105,0.0,0.0,0.0,0.0
43108,718.0,5070090.0,0.0,0.0
43109,377.0,1675156.0,0.0,0.0
43111,0.0,0.0,0.0,0.0
43113,90.0,962162.0,0.0,0.0
43115,164.0,2037626.0,0.0,0.0
43117,0.0,0.0,0.0,0.0
43118,0.0,0.0,0.0,0.0
43119,0.0,0.0,0.0,0.0
43121,90.0,581961.0,0.0,0.0
43122,370.0,3275741.0,0.0,0.0
43126,0.0,0.0,0.0,0.0
43131,10.0,24928.0,0.0,0.0
43146,0.0,0.0,0.0,0.0
43170,0.0,0.0,0.0,0.0
43186,0.0,0.0,0.0,0.0
43198,0.0,0.0,0.0,0.0
43202,0.0,0.0,0.0,0.0
43206,1019.0,1465976.0,0.0,0.0
43207,255.0,237019.0,0.0,0.0
43208,0.0,0.0,0.0,0.0
43221,0.0,0.0,0.0,0.0
43222,0.0,0.0,0.0,0.0
43232,0.0,0.0,0.0,0.0
43235,0.0,0.0,0.0,0.0
43237,0.0,0.0,0.0,0.0
43249,0.0,0.0,0.0,0.0
43287,0.0,0.0,0.0,0.0
43291,0.0,0.0,0.0,0.0
43325,0.0,0.0,0.0,0.0
43328,0.0,0.0,0.0,0.0
43341,10.0,250155.0,0.0,0.0
43375,0.0,0.0,0.0,0.0
43376,0.0,0.0,0.0,0.0
43381,0.0,0.0,0.0,0.0
43387,0.0,0.0,0.0,0.0
43402,0.0,0.0,0.0,0.0
43412,0.0,0.0,0.0,0.0
43416,0.0,0.0,0.0,0.0
43434,0.0,0.0,0.0,0.0
43435,0.0,0.0,0.0,0.0
43437,0.0,0.0,0.0,0.0
43450,0.0,0.0,0.0,0.0
43459,0.0,0.0,0.0,0.0
43466,0.0,0.0,0.0,0.0
43483,0.0,0.0,0.0,0.0
43486,0.0,0.0,0.0,0.0
43509,0.0,0.0,0.0,0.0
43511,9.0,15793.0,0.0,0.0
43512,99.0,63261.0,0.0,0.0
43514,112.0,185210.0,0.0,0.0
43516,0.0,0.0,0.0,0.0
43520,0.0,0.0,0.0,0.0
43616,0.0,0.0,0.0,0.0
43637001,0.0,0.0,0.0,0.0
43637002,0.0,0.0,0.0,0.0
43637005,0.0,0.0,0.0,0.0
43637006,0.0,0.0,0.0,0.0
43637007,0.0,0.0,0.0,0.0
43638001,0.0,0.0,0.0,0.0
43638002,0.0,0.0,0.0,0.0
43638005,0.0,0.0,0.0,0.0
43638006,0.0,0.0,0.0,0.0
43649,0.0,0.0,0.0,0.0
43655001,0.0,0.0,0.0,0.0
43655002,0.0,0.0,0.0,0.0
43655005,0.0,0.0,0.0,0.0
43655007,0.0,0.0,0.0,0.0
43704,45.0,9125.0,0.0,0.0
43717,0.0,0.0,0.0,0.0
43726,0.0,0.0,0.0,0.0
43792001,0.0,0.0,0.0,0.0
43792002,0.0,0.0,0.0,0.0
43792003,0.0,0.0,0.0,0.0
43793,0.0,0.0,0.0,0.0
43800002,0.0,0.0,0.0,0.0
43801,0.0,0.0,0.0,0.0
43802001,0.0,0.0,0.0,0.0
43802002,0.0,0.0,0.0,0.0
43804001,0.0,0.0,0.0,0.0
43805001,0.0,0.0,0.0,0.0
43806,0.0,0.0,0.0,0.0
43810001,0.0,0.0,0.0,0.0
43810002,0.0,0.0,0.0,0.0
43810003,0.0,0.0,0.0,0.0
43811001,0.0,0.0,0.0,0.0
43811002,0.0,0.0,0.0,0.0
43811003,0.0,0.0,0.0,0.0
43812001,0.0,0.0,0.0,0.0
43812002,0.0,0.0,0.0,0.0
43812003,0.0,0.0,0.0,0.0
43812004,0.0,0.0,0.0,0.0
43812005,0.0,0.0,0.0,0.0
43812006,0.0,0.0,0.0,0.0
43812007,0.0,0.0,0.0,0.0
43812008,0.0,0.0,0.0,0.0
43812009,0.0,0.0,0.0,0.0
43818001,0.0,0.0,0.0,0.0
43818002,0.0,0.0,0.0,0.0
43818003,0.0,0.0,0.0,0.0
43818004,0.0,0.0,0.0,0.0
43818005,0.0,0.0,0.0,0.0
43840,0.0,0.0,0.0,0.0
43841,0.0,0.0,0.0,0.0
43842,0.0,0.0,0.0,0.0
43843,144.0,764131.0,0.0,0.0
43856001,0.0,0.0,0.0,0.0
43856002,0.0,0.0,0.0,0.0
43856003,0.0,0.0,0.0,0.0
43856004,0.0,0.0,0.0,0.0
43857003,0.0,0.0,0.0,0.0
43876001,0.0,0.0,0.0,0.0
43876002,0.0,0.0,0.0,0.0
43876003,0.0,0.0,0.0,0.0
43877002,0.0,0.0,0.0,0.0
43883001,0.0,0.0,0.0,0.0
43883002,0.0,0.0,0.0,0.0
43883003,0.0,0.0,0.0,0.0
43885001,0.0,0.0,0.0,0.0
43889,0.0,0.0,0.0,0.0
43891,0.0,0.0,0.0,0.0
43899,0.0,0.0,0.0,0.0
43902,0.0,0.0,0.0,0.0
43920001,0.0,0.0,0.0,0.0
43920002,0.0,0.0,0.0,0.0
43920003,0.0,0.0,0.0,0.0
43920004,0.0,0.0,0.0,0.0
43935,0.0,0.0,0.0,0.0
43947,0.0,0.0,0.0,0.0
43970,0.0,0.0,0.0,0.0
43974,0.0,0.0,0.0,0.0
43984001,0.0,0.0,0.0,0.0
43984002,0.0,0.0,0.0,0.0
43984003,0.0,0.0,0.0,0.0
43984004,0.0,0.0,0.0,0.0
43984005,0.0,0.0,0.0,0.0
43984006,0.0,0.0,0.0,0.0
43984007,0.0,0.0,0.0,0.0
43984008,0.0,0.0,0.0,0.0
43984009,0.0,0.0,0.0,0.0
43984010,0.0,0.0,0.0,0.0
43984011,0.0,0.0,0.0,0.0
43984012,0.0,0.0,0.0,0.0
43984013,0.0,0.0,0.0,0.0
43984014,0.0,0.0,0.0,0.0
43984015,0.0,0.0,0.0,0.0
43984016,0.0,0.0,0.0,0.0
43984017,0.0,0.0,0.0,0.0
43984018,0.0,0.0,0.0,0.0
43984019,0.0,0.0,0.0,0.0
43993,0.0,0.0,0.0,0.0
44006,0.0,0.0,0.0,0.0
44014,0.0,0.0,0.0,0.0
44029,0.0,0.0,0.0,0.0
44050,0.0,0.0,0.0,0.0
44053,0.0,0.0,0.0,0.0
44091,0.0,0.0,0.0,0.0
44101,0.0,0.0,0.0,0.0
44102,0.0,0.0,0.0,0.0
44115,0.0,0.0,0.0,0.0
44118,0.0,0.0,0.0,0.0
44122,0.0,0.0,0.0,0.0
44125,0.0,0.0,0.0,0.0
44129,15.0,130917.0,0.0,0.0
44132,0.0,0.0,0.0,0.0
44133,0.0,0.0,0.0,0.0
44134,0.0,0.0,0.0,0.0
44136,16.0,4686.0,0.0,0.0
44137,0.0,0.0,0.0,0.0
44163,8.0,48069.0,0.0,0.0
44164,4.0,31680.0,0.0,0.0
44186,0.0,0.0,0.0,0.0
44188,0.0,0.0,0.0,0.0
44190,0.0,0.0,0.0,0.0
44196,0.0,0.0,0.0,0.0
44210,0.0,0.0,0.0,0.0
44213,11.0,6071.0,0.0,0.0
44219,0.0,0.0,0.0,0.0
44220,2.0,27156.0,0.0,0.0
44221,0.0,0.0,0.0,0.0
44222,0.0,0.0,0.0,0.0
44233,0.0,0.0,0.0,0.0
44234,0.0,0.0,0.0,0.0
44235,0.0,0.0,0.0,0.0
44236,0.0,0.0,0.0,0.0
44237,2.0,17469.0,0.0,0.0
44238,6.0,51960.0,0.0,0.0
44239,2.0,16145.0,0.0,0.0
44240,0.0,0.0,0.0,0.0
44241,0.0,0.0,0.0,0.0
44242,0.0,0.0,0.0,0.0
44243,0.0,0.0,0.0,0.0
44244,0.0,0.0,0.0,0.0
44246,10.0,184900.0,0.0,0.0
44247,10.0,158800.0,0.0,0.0
44251,0.0,0.0,0.0,0.0
44256,0.0,0.0,0.0,0.0
44257,0.0,0.0,0.0,0.0
44258,0.0,0.0,0.0,0.0
44259,0.0,0.0,0.0,0.0
44260,0.0,0.0,0.0,0.0
44261,0.0,0.0,0.0,0.0
44262,11.0,275107.0,0.0,0.0
44263,24.0,591593.0,0.0,0.0
44264,16.0,314232.0,0.0,0.0
44265,49.0,937883.0,0.0,0.0
44266,6.0,40740.0,0.0,0.0
44267,23.0,155029.0,0.0,0.0
44268,11.0,62588.0,0.0,0.0
44269,38.0,200279.0,0.0,0.0
44270,0.0,0.0,0.0,0.0
44271,0.0,0.0,0.0,0.0
44272,0.0,0.0,0.0,0.0
44273,0.0,0.0,0.0,0.0
44282,0.0,0.0,0.0,0.0
44290,3.0,72930.0,0.0,0.0
44291,8.0,186800.0,0.0,0.0
44292,4.0,80160.0,0.0,0.0
44293,23.0,402270.0,0.0,0.0
44294,6.0,40320.0,0.0,0.0
44295,31.0,199638.0,0.0,0.0
44296,4.0,22280.0,0.0,0.0
44297,46.0,223111.0,0.0,0.0
44316,0.0,0.0,0.0,0.0
44321,0.0,0.0,0.0,0.0
44356,0.0,0.0,0.0,0.0
44368,0.0,0.0,0.0,0.0
44382,284.0,645827.0,0.0,0.0
44402,0.0,0.0,0.0,0.0
44436,0.0,0.0,0.0,0.0
44481,0.0,0.0,0.0,0.0
44501,0.0,0.0,0.0,0.0
44518,0.0,0.0,0.0,0.0
44531,24.0,107996.0,0.0,0.0
44545,0.0,0.0,0.0,0.0
44554,25.0,45708.0,0.0,0.0
44568,0.0,0.0,0.0,0.0
44569,0.0,0.0,0.0,0.0
44583,0.0,0.0,0.0,0.0
44590,257.0,1072103.0,0.0,0.0
44603,0.0,0.0,0.0,0.0
44616,11.0,89717.0,0.0,0.0
44626,0.0,0.0,0.0,0.0
44627,0.0,0.0,0.0,0.0
44628,0.0,0.0,0.0,0.0
44633001,0.0,0.0,0.0,0.0
44633002,0.0,0.0,0.0,0.0
44679,0.0,0.0,0.0,0.0
44719,12.0,29358.0,0.0,0.0
44720,0.0,0.0,0.0,0.0
44729,0.0,0.0,0.0,0.0
44730,0.0,0.0,0.0,0.0
44735,0.0,0.0,0.0,0.0
44746,0.0,0.0,0.0,0.0
44773,0.0,0.0,0.0,0.0
44779,0.0,0.0,0.0,0.0
44781,0.0,0.0,0.0,0.0
44783,427.0,3587061.0,0.0,0.0
44786,0.0,0.0,0.0,0.0
44797,0.0,0.0,0.0,0.0
44812,0.0,0.0,0.0,0.0
44813,0.0,0.0,0.0,0.0
44835,0.0,0.0,0.0,0.0
44865,0.0,0.0,0.0,0.0
44867,0.0,0.0,0.0,0.0
44871,0.0,0.0,0.0,0.0
44889,0.0,0.0,0.0,0.0
44901,0.0,0.0,0.0,0.0
44915,0.0,0.0,0.0,0.0
44948,0.0,0.0,0.0,0.0
44952,0.0,0.0,0.0,0.0
44955,0.0,0.0,0.0,0.0
44963,0.0,0.0,0.0,0.0
44970,0.0,0.0,0.0,0.0
44971,0.0,0.0,0.0,0.0
44974,0.0,0.0,0.0,0.0
44977,0.0,0.0,0.0,0.0
44979,0.0,0.0,0.0,0.0
44980,0.0,0.0,0.0,0.0
44982,0.0,0.0,0.0,0.0
44995,0.0,0.0,0.0,0.0
44998,0.0,0.0,0.0,0.0
45007,0.0,0.0,0.0,0.0
45016,0.0,0.0,0.0,0.0
45019,0.0,0.0,0.0,0.0
45020,0.0,0.0,0.0,0.0
45027,87.0,198621.0,0.0,0.0
45031001,0.0,0.0,0.0,0.0
45031002,0.0,0.0,0.0,0.0
45042,0.0,0.0,0.0,0.0
45044,0.0,0.0,0.0,0.0
45050,0.0,0.0,0.0,0.0
45055,0.0,0.0,0.0,0.0
45075,316.0,884963.0,0.0,0.0
45086,0.0,0.0,0.0,0.0
45088,0.0,0.0,0.0,0.0
45091,0.0,0.0,0.0,0.0
45094,0.0,0.0,0.0,0.0
45139,4.0,56222.0,0.0,0.0
45227,0.0,0.0,0.0,0.0
45251001,0.0,0.0,0.0,0.0
45251002,0.0,0.0,0.0,0.0
45252,0.0,0.0,0.0,0.0
45254001,0.0,0.0,0.0,0.0
45254002,0.0,0.0,0.0,0.0
45254003,0.0,0.0,0.0,0.0
45255001,0.0,0.0,0.0,0.0
45255002,0.0,0.0,0.0,0.0
45255003,0.0,0.0,0.0,0.0
45255004,0.0,0.0,0.0,0.0
45305,0.0,0.0,0.0,0.0
45406,0.0,0.0,0.0,0.0
45407,0.0,0.0,0.0,0.0
45408,0.0,0.0,0.0,0.0
45417,0.0,0.0,0.0,0.0
45418,17.0,23229.0,0.0,0.0
45421,0.0,0.0,0.0,0.0
45427,0.0,0.0,0.0,0.0
45435,0.0,0.0,0.0,0.0
45439,0.0,0.0,0.0,0.0
45440,0.0,0.0,0.0,0.0
45441,0.0,0.0,0.0,0.0
45442,0.0,0.0,0.0,0.0
45467,0.0,0.0,0.0,0.0
45477,0.0,0.0,0.0,0.0
45492,0.0,0.0,0.0,0.0
45499001,0.0,0.0,0.0,0.0
45505001,0.0,0.0,0.0,0.0
45505002,0.0,0.0,0.0,0.0
45505003,0.0,0.0,0.0,0.0
45514,0.0,0.0,0.0,0.0
45540,0.0,0.0,0.0,0.0
45544,0.0,0.0,0.0,0.0
45546,0.0,0.0,0.0,0.0
45548,0.0,0.0,0.0,0.0
45575,0.0,0.0,0.0,0.0
45583,0.0,0.0,0.0,0.0
45584,0.0,0.0,0.0,0.0
45585,0.0,0.0,0.0,0.0
45586,0.0,0.0,0.0,0.0
45607,0.0,0.0,0.0,0.0
45648,0.0,0.0,0.0,0.0
45650,0.0,0.0,0.0,0.0
45653,0.0,0.0,0.0,0.0
45654,0.0,0.0,0.0,0.0
45661,0.0,0.0,0.0,0.0
45666,0.0,0.0,0.0,0.0
45676,0.0,0.0,0.0,0.0
45734,0.0,0.0,0.0,0.0
45739,1.0,3457.0,0.0,0.0
45763,0.0,0.0,0.0,0.0
45773,0.0,0.0,0.0,0.0
45775,0.0,0.0,0.0,0.0
45808,96.0,138720.0,0.0,0.0
45812,126.0,249164.0,0.0,0.0
45813,20.0,47508.0,0.0,0.0
45814,30.0,60160.0,0.0,0.0
45815,20.0,64706.0,0.0,0.0
45816,103.0,320541.0,0.0,0.0
45817,101.0,433914.0,0.0,0.0
45819,0.0,0.0,0.0,0.0
45824,0.0,0.0,0.0,0.0
45825,0.0,0.0,0.0,0.0
45826,0.0,0.0,0.0,0.0
45827,30.0,26316.0,0.0,0.0
45828,0.0,0.0,0.0,0.0
45831,0.0,0.0,0.0,0.0
45836,0.0,0.0,0.0,0.0
45839,0.0,0.0,0.0,0.0
45843,0.0,0.0,0.0,0.0
45925,0.0,0.0,0.0,0.0
45932,0.0,0.0,0.0,0.0
45969,0.0,0.0,0.0,0.0
45973,0.0,0.0,0.0,0.0
45976,0.0,0.0,0.0,0.0
45990,0.0,0.0,0.0,0.0
45998,0.0,0.0,0.0,0.0
46036,0.0,0.0,0.0,0.0
46068,0.0,0.0,0.0,0.0
46084,0.0,0.0,0.0,0.0
46085,0.0,0.0,0.0,0.0
46086,11.0,115769.0,0.0,0.0
46087,1.0,15585.0,0.0,0.0
46110,0.0,0.0,0.0,0.0
46181,0.0,0.0,0.0,0.0
46221,0.0,0.0,0.0,0.0
46222,0.0,0.0,0.0,0.0
46229,0.0,0.0,0.0,0.0
46268,0.0,0.0,0.0,0.0
46270,0.0,0.0,0.0,0.0
46315,0.0,0.0,0.0,0.0
46316,0.0,0.0,0.0,0.0
46326,0.0,0.0,0.0,0.0
46327,0.0,0.0,0.0,0.0
46328,0.0,0.0,0.0,0.0
46391,0.0,0.0,0.0,0.0
46440,0.0,0.0,0.0,0.0
46459,0.0,0.0,0.0,0.0
46460,0.0,0.0,0.0,0.0
46476,0.0,0.0,0.0,0.0
46500,0.0,0.0,0.0,0.0
46501,0.0,0.0,0.0,0.0
46502,0.0,0.0,0.0,0.0
46503,0.0,0.0,0.0,0.0
46504,0.0,0.0,0.0,0.0
46505,141.0,133275.0,0.0,0.0
46506,0.0,0.0,0.0,0.0
46507,0.0,0.0,0.0,0.0
46508,148.0,137961.0,0.0,0.0
46509,0.0,0.0,0.0,0.0
46510,0.0,0.0,0.0,0.0
46511,26.0,24884.0,0.0,0.0
46512,0.0,0.0,0.0,0.0
46513,24.0,21612.0,0.0,0.0
46514,39.0,37030.0,0.0,0.0
46515,0.0,0.0,0.0,0.0
46516,0.0,0.0,0.0,0.0
46518,0.0,0.0,0.0,0.0
46519,97.0,399203.0,0.0,0.0
46520,0.0,0.0,0.0,0.0
46522,30.0,115665.0,0.0,0.0
46524,7.0,28122.0,0.0,0.0
46525,24.0,98466.0,0.0,0.0
46526,29.0,27157.0,0.0,0.0
46527,13.0,55815.0,0.0,0.0
46611,0.0,0.0,0.0,0.0
46651,0.0,0.0,0.0,0.0
